set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6940381946,147.77103681778664,218.90671683622708,5,True,31.469500064849854,1.0141451896295726,1.0349059405584844
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.6942291665,142.7468002929668,210.47092737666526,5,True,31.744499579072,0.9796641071865351,0.9950248041951237
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.694420139,146.52553452968016,212.3441918887544,5,True,32.0194997638464,1.0055973701017626,1.0038808712898983
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.6946113426,142.55986870370276,,5,True,32.2948332130909,0.9783812050960821,
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0031_flat_0p3_late_bias_cal.fits,2461181.6948032407,144.60909782583295,,5,True,32.5711664557457,0.9924449614411077,
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0032_flat_0p3_late_bias_cal.fits,2461181.6949944445,145.70994205648364,208.90800330638032,5,True,32.846499904990196,1.0,0.9876359061825066
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0033_flat_0p3_late_bias_cal.fits,2461181.695186111,142.65819756833903,216.40057144044042,5,True,33.122499883174896,0.9790560311460311,1.0230578584370789
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0034_flat_0p3_late_bias_cal.fits,2461181.695378125,143.17084207196845,,5,True,33.399000093340874,0.9825742845774318,
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0035_flat_0p3_late_bias_cal.fits,2461181.695569792,145.67821803595237,,5,True,33.675000071525574,0.9997822796434922,
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0036_flat_0p3_late_bias_cal.fits,2461181.695762153,145.8839813990009,,5,True,33.951999843120575,1.0011944232497862,
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0037_flat_0p3_late_bias_cal.fits,2461181.6959542823,147.36756456548744,210.7465591841639,5,True,34.228666350245476,1.0113761798653467,0.9963278843340517
